province,year,subject,score,rank
内蒙,2025,物理类,422,54269
内蒙,2025,物理类,421,54593
内蒙,2025,物理类,420,54937
内蒙,2025,物理类,419,55303
内蒙,2025,物理类,418,55623
内蒙,2025,物理类,417,55931
内蒙,2025,物理类,416,56271
内蒙,2025,物理类,415,56591
内蒙,2025,物理类,414,56914
内蒙,2025,物理类,413,57211
内蒙,2025,物理类,412,57566
内蒙,2025,物理类,411,57884
内蒙,2025,物理类,410,58187
内蒙,2025,物理类,409,58500
内蒙,2025,物理类,408,58837
内蒙,2025,物理类,407,59120
内蒙,2025,物理类,406,59392
内蒙,2025,物理类,405,59699
内蒙,2025,物理类,404,60009
内蒙,2025,物理类,403,60309
内蒙,2025,物理类,402,60654
内蒙,2025,物理类,401,60964
内蒙,2025,物理类,400,61271
内蒙,2025,物理类,399,61601
内蒙,2025,物理类,398,61913
内蒙,2025,物理类,397,62261
内蒙,2025,物理类,396,62560
内蒙,2025,物理类,395,62859
内蒙,2025,物理类,394,63168
内蒙,2025,物理类,393,63446
内蒙,2025,物理类,392,63748
内蒙,2025,物理类,391,64062
内蒙,2025,物理类,390,64361
内蒙,2025,物理类,389,64626
内蒙,2025,物理类,388,64921
内蒙,2025,物理类,387,65192
内蒙,2025,物理类,386,65514
内蒙,2025,物理类,385,65812
内蒙,2025,物理类,384,66103
内蒙,2025,物理类,383,66383
内蒙,2025,物理类,382,66658
内蒙,2025,物理类,381,66940
内蒙,2025,物理类,380,67212
内蒙,2025,物理类,379,67476
内蒙,2025,物理类,378,67736
内蒙,2025,物理类,377,68019
内蒙,2025,物理类,376,68264
内蒙,2025,物理类,375,68528
内蒙,2025,物理类,374,68766
内蒙,2025,物理类,373,69041
内蒙,2025,物理类,372,69287
内蒙,2025,物理类,371,69539
内蒙,2025,物理类,370,69773
内蒙,2025,物理类,369,70023
内蒙,2025,物理类,368,70265
内蒙,2025,物理类,367,70530
内蒙,2025,物理类,366,70777
内蒙,2025,物理类,365,71006
内蒙,2025,物理类,364,71214
内蒙,2025,物理类,363,71453
内蒙,2025,物理类,362,71674
内蒙,2025,物理类,361,71889
内蒙,2025,物理类,360,72087
内蒙,2025,物理类,359,72317
内蒙,2025,物理类,358,72553
内蒙,2025,物理类,357,72756
内蒙,2025,物理类,356,72980
内蒙,2025,物理类,355,73189
内蒙,2025,物理类,354,73374
内蒙,2025,物理类,353,73584
内蒙,2025,物理类,352,73776
内蒙,2025,物理类,351,73959
内蒙,2025,物理类,350,74158
内蒙,2025,物理类,349,74351
内蒙,2025,物理类,348,74526
内蒙,2025,物理类,347,74718
内蒙,2025,物理类,346,74907
内蒙,2025,物理类,345,75092
内蒙,2025,物理类,344,75280
内蒙,2025,物理类,343,75446
内蒙,2025,物理类,342,75622
内蒙,2025,物理类,341,75826
内蒙,2025,物理类,340,76001
内蒙,2025,物理类,339,76170
内蒙,2025,物理类,338,76331
内蒙,2025,物理类,337,76513
内蒙,2025,物理类,336,76689
内蒙,2025,物理类,335,76828
内蒙,2025,物理类,334,76991
内蒙,2025,物理类,333,77170
内蒙,2025,物理类,332,77322
内蒙,2025,物理类,331,77479
内蒙,2025,物理类,330,77638
内蒙,2025,物理类,329,77786
内蒙,2025,物理类,328,77934
内蒙,2025,物理类,327,78083
内蒙,2025,物理类,326,78219
内蒙,2025,物理类,325,78349
内蒙,2025,物理类,324,78483
内蒙,2025,物理类,323,78606
内蒙,2025,物理类,322,78733
内蒙,2025,物理类,321,78858
内蒙,2025,物理类,320,78975
内蒙,2025,物理类,319,79099
内蒙,2025,物理类,318,79221
内蒙,2025,物理类,317,79333
内蒙,2025,物理类,316,79430
内蒙,2025,物理类,315,79522
内蒙,2025,物理类,314,79625
内蒙,2025,物理类,313,79721
内蒙,2025,物理类,312,79823
内蒙,2025,物理类,311,79921
内蒙,2025,物理类,310,80030
内蒙,2025,物理类,309,80133
内蒙,2025,物理类,308,80207
内蒙,2025,物理类,307,80296
内蒙,2025,物理类,306,80397
内蒙,2025,物理类,305,80468
内蒙,2025,物理类,304,80551
内蒙,2025,物理类,303,80638
内蒙,2025,物理类,302,80721
内蒙,2025,物理类,301,80811
内蒙,2025,物理类,300,80888
内蒙,2025,物理类,299,80975
内蒙,2025,物理类,298,81053
内蒙,2025,物理类,297,81142
内蒙,2025,物理类,296,81208
内蒙,2025,物理类,295,81293
内蒙,2025,物理类,294,81377
内蒙,2025,物理类,293,81440
内蒙,2025,物理类,292,81517
内蒙,2025,物理类,291,81586
内蒙,2025,物理类,290,81652
内蒙,2025,物理类,289,81718
内蒙,2025,物理类,288,81778
内蒙,2025,物理类,287,81855
内蒙,2025,物理类,286,81917
内蒙,2025,物理类,285,81976
内蒙,2025,物理类,284,82020
内蒙,2025,物理类,283,82070
内蒙,2025,物理类,282,82124
内蒙,2025,物理类,281,82176
内蒙,2025,物理类,280,82235
内蒙,2025,物理类,279,82280
内蒙,2025,物理类,278,82333
内蒙,2025,物理类,277,82376
内蒙,2025,物理类,276,82427
内蒙,2025,物理类,275,82470
内蒙,2025,物理类,274,82510
内蒙,2025,物理类,273,82567
内蒙,2025,物理类,272,82615
内蒙,2025,物理类,271,82666
内蒙,2025,物理类,270,82698
内蒙,2025,物理类,269,82727
内蒙,2025,物理类,268,82774
内蒙,2025,物理类,267,82808
内蒙,2025,物理类,266,82844
内蒙,2025,物理类,265,82886
内蒙,2025,物理类,264,82918
内蒙,2025,物理类,263,82948
内蒙,2025,物理类,262,82977
内蒙,2025,物理类,261,83008
内蒙,2025,物理类,260,83039
内蒙,2025,物理类,259,83060
内蒙,2025,物理类,258,83093
内蒙,2025,物理类,257,83118
内蒙,2025,物理类,256,83141
内蒙,2025,物理类,255,83164
内蒙,2025,物理类,254,83187
内蒙,2025,物理类,253,83206
内蒙,2025,物理类,252,83218
内蒙,2025,物理类,251,83237
内蒙,2025,物理类,250,83258
内蒙,2025,物理类,249,83284
内蒙,2025,物理类,248,83302
内蒙,2025,物理类,247,83318
内蒙,2025,物理类,246,83334
内蒙,2025,物理类,245,83347
内蒙,2025,物理类,244,83373
内蒙,2025,物理类,243,83387
内蒙,2025,物理类,242,83397
内蒙,2025,物理类,241,83415
内蒙,2025,物理类,240,83429
内蒙,2025,物理类,239,83444
内蒙,2025,物理类,238,83457
内蒙,2025,物理类,237,83472
内蒙,2025,物理类,236,83483
内蒙,2025,物理类,235,83490
内蒙,2025,物理类,234,83506
内蒙,2025,物理类,233,83516
内蒙,2025,物理类,232,83527
内蒙,2025,物理类,231,83539
内蒙,2025,物理类,230,83550
内蒙,2025,物理类,229,83555
内蒙,2025,物理类,228,83565
内蒙,2025,物理类,227,83576
内蒙,2025,物理类,226,83583
内蒙,2025,物理类,225,83596
内蒙,2025,物理类,224,83601
内蒙,2025,物理类,223,83609
内蒙,2025,物理类,222,83616
内蒙,2025,物理类,221,83620
内蒙,2025,物理类,220,83628
内蒙,2025,物理类,219,83636
内蒙,2025,物理类,218,83643
内蒙,2025,物理类,217,83647
内蒙,2025,物理类,216,83653
内蒙,2025,物理类,215,83656
内蒙,2025,物理类,214,83658
内蒙,2025,物理类,213,83663
内蒙,2025,物理类,212,83668
内蒙,2025,物理类,211,83671
内蒙,2025,物理类,210,83674
内蒙,2025,物理类,209,83678
内蒙,2025,物理类,208,83685
内蒙,2025,物理类,207,83689
内蒙,2025,物理类,206,83696
内蒙,2025,物理类,205,83700
内蒙,2025,物理类,204,83701
内蒙,2025,物理类,203,83704
内蒙,2025,物理类,202,83708
内蒙,2025,物理类,201,83711
内蒙,2025,物理类,200,83716
内蒙,2025,历史类,675,12
内蒙,2025,历史类,674,15
内蒙,2025,历史类,673,16
内蒙,2025,历史类,672,19
内蒙,2025,历史类,671,20
内蒙,2025,历史类,670,23
内蒙,2025,历史类,669,23
内蒙,2025,历史类,668,27
内蒙,2025,历史类,667,31
内蒙,2025,历史类,666,34
内蒙,2025,历史类,665,38
内蒙,2025,历史类,664,41
内蒙,2025,历史类,663,45
内蒙,2025,历史类,662,51
内蒙,2025,历史类,661,56
内蒙,2025,历史类,660,60
内蒙,2025,历史类,659,70
内蒙,2025,历史类,658,76
内蒙,2025,历史类,657,81
内蒙,2025,历史类,656,85
内蒙,2025,历史类,655,92
内蒙,2025,历史类,654,98
内蒙,2025,历史类,653,103
内蒙,2025,历史类,652,108
内蒙,2025,历史类,651,119
内蒙,2025,历史类,650,134
内蒙,2025,历史类,649,141
内蒙,2025,历史类,648,152
内蒙,2025,历史类,647,160
内蒙,2025,历史类,646,177
内蒙,2025,历史类,645,189
内蒙,2025,历史类,644,199
内蒙,2025,历史类,643,217
内蒙,2025,历史类,642,228
内蒙,2025,历史类,641,254
内蒙,2025,历史类,640,270
内蒙,2025,历史类,639,292
内蒙,2025,历史类,638,312
内蒙,2025,历史类,637,330
内蒙,2025,历史类,636,342
内蒙,2025,历史类,635,370
内蒙,2025,历史类,634,397
内蒙,2025,历史类,633,431
内蒙,2025,历史类,632,446
内蒙,2025,历史类,631,480
内蒙,2025,历史类,630,510
内蒙,2025,历史类,629,539
内蒙,2025,历史类,628,563
内蒙,2025,历史类,627,585
内蒙,2025,历史类,626,613
内蒙,2025,历史类,625,643
内蒙,2025,历史类,624,674
内蒙,2025,历史类,623,693
内蒙,2025,历史类,622,723
内蒙,2025,历史类,621,754
内蒙,2025,历史类,620,793
内蒙,2025,历史类,619,820
内蒙,2025,历史类,618,859
内蒙,2025,历史类,617,894
内蒙,2025,历史类,616,923
内蒙,2025,历史类,615,963
内蒙,2025,历史类,614,1006
内蒙,2025,历史类,613,1028
内蒙,2025,历史类,612,1057
内蒙,2025,历史类,611,1102
内蒙,2025,历史类,610,1139
内蒙,2025,历史类,609,1182
内蒙,2025,历史类,608,1219
内蒙,2025,历史类,607,1257
内蒙,2025,历史类,606,1303
内蒙,2025,历史类,605,1353
内蒙,2025,历史类,604,1392
内蒙,2025,历史类,603,1434
内蒙,2025,历史类,602,1486
内蒙,2025,历史类,601,1530
内蒙,2025,历史类,600,1570
内蒙,2025,历史类,599,1612
内蒙,2025,历史类,598,1669
内蒙,2025,历史类,597,1717
内蒙,2025,历史类,596,1756
内蒙,2025,历史类,595,1814
内蒙,2025,历史类,594,1868
内蒙,2025,历史类,593,1914
内蒙,2025,历史类,592,1966
内蒙,2025,历史类,591,2017
内蒙,2025,历史类,590,2068
内蒙,2025,历史类,589,2115
内蒙,2025,历史类,588,2165
内蒙,2025,历史类,587,2225
内蒙,2025,历史类,586,2287
内蒙,2025,历史类,585,2353
内蒙,2025,历史类,584,2414
内蒙,2025,历史类,583,2470
内蒙,2025,历史类,582,2531
内蒙,2025,历史类,581,2588
内蒙,2025,历史类,580,2646
内蒙,2025,历史类,579,2713
内蒙,2025,历史类,578,2770
内蒙,2025,历史类,577,2827
内蒙,2025,历史类,576,2890
内蒙,2025,历史类,575,2941
内蒙,2025,历史类,574,3007
内蒙,2025,历史类,573,3061
内蒙,2025,历史类,572,3119
内蒙,2025,历史类,571,3198
内蒙,2025,历史类,570,3267
内蒙,2025,历史类,569,3359
内蒙,2025,历史类,568,3412
内蒙,2025,历史类,567,3485
内蒙,2025,历史类,566,3558
内蒙,2025,历史类,565,3627
内蒙,2025,历史类,564,3705
内蒙,2025,历史类,563,3777
内蒙,2025,历史类,562,3855
内蒙,2025,历史类,561,3938
内蒙,2025,历史类,560,4018
内蒙,2025,历史类,559,4087
内蒙,2025,历史类,558,4175
内蒙,2025,历史类,557,4273
内蒙,2025,历史类,556,4355
内蒙,2025,历史类,555,4441
内蒙,2025,历史类,554,4515
内蒙,2025,历史类,553,4584
内蒙,2025,历史类,552,4658
内蒙,2025,历史类,551,4741
内蒙,2025,历史类,550,4823
内蒙,2025,历史类,549,4911
内蒙,2025,历史类,548,5002
内蒙,2025,历史类,547,5092
内蒙,2025,历史类,546,5172
内蒙,2025,历史类,545,5244
内蒙,2025,历史类,544,5330
内蒙,2025,历史类,543,5406
内蒙,2025,历史类,542,5498
内蒙,2025,历史类,541,5582
内蒙,2025,历史类,540,5666
内蒙,2025,历史类,539,5762
内蒙,2025,历史类,538,5870
内蒙,2025,历史类,537,5963
内蒙,2025,历史类,536,6045
内蒙,2025,历史类,535,6134
内蒙,2025,历史类,534,6226
内蒙,2025,历史类,533,6310
内蒙,2025,历史类,532,6432
内蒙,2025,历史类,531,6528
内蒙,2025,历史类,530,6622
内蒙,2025,历史类,529,6717
内蒙,2025,历史类,528,6801
内蒙,2025,历史类,527,6904
内蒙,2025,历史类,526,7012
内蒙,2025,历史类,525,7117
内蒙,2025,历史类,524,7214
内蒙,2025,历史类,523,7312
内蒙,2025,历史类,522,7390
内蒙,2025,历史类,521,7500
内蒙,2025,历史类,520,7617
内蒙,2025,历史类,519,7742
内蒙,2025,历史类,518,7846
内蒙,2025,历史类,517,7930
内蒙,2025,历史类,516,8050
内蒙,2025,历史类,515,8156
内蒙,2025,历史类,514,8270
内蒙,2025,历史类,513,8397
内蒙,2025,历史类,512,8528
内蒙,2025,历史类,511,8638
内蒙,2025,历史类,510,8753
内蒙,2025,历史类,509,8857
内蒙,2025,历史类,508,8971
内蒙,2025,历史类,507,9096
内蒙,2025,历史类,506,9216
内蒙,2025,历史类,505,9326
内蒙,2025,历史类,504,9451
内蒙,2025,历史类,503,9554
内蒙,2025,历史类,502,9663
内蒙,2025,历史类,501,9784
内蒙,2025,历史类,500,9886
内蒙,2025,历史类,499,10001
内蒙,2025,历史类,498,10130
内蒙,2025,历史类,497,10223
内蒙,2025,历史类,496,10321
内蒙,2025,历史类,495,10434
内蒙,2025,历史类,494,10554
内蒙,2025,历史类,493,10655
内蒙,2025,历史类,492,10794
内蒙,2025,历史类,491,10917
内蒙,2025,历史类,490,11038
内蒙,2025,历史类,489,11157
内蒙,2025,历史类,488,11307
内蒙,2025,历史类,487,11442
内蒙,2025,历史类,486,11557
内蒙,2025,历史类,485,11683
内蒙,2025,历史类,484,11807
内蒙,2025,历史类,483,11943
内蒙,2025,历史类,482,12064
内蒙,2025,历史类,481,12211
内蒙,2025,历史类,480,12337
内蒙,2025,历史类,479,12457
内蒙,2025,历史类,478,12570
内蒙,2025,历史类,477,12683
内蒙,2025,历史类,476,12798
内蒙,2025,历史类,475,12933
内蒙,2025,历史类,474,13038
内蒙,2025,历史类,473,13173
内蒙,2025,历史类,472,13311
内蒙,2025,历史类,471,13438
内蒙,2025,历史类,470,13551
内蒙,2025,历史类,469,13678
内蒙,2025,历史类,468,13817
内蒙,2025,历史类,467,13946
内蒙,2025,历史类,466,14085
内蒙,2025,历史类,465,14211
内蒙,2025,历史类,464,14338
内蒙,2025,历史类,463,14468
内蒙,2025,历史类,462,14602
内蒙,2025,历史类,461,14733
内蒙,2025,历史类,460,14867
内蒙,2025,历史类,459,15009
内蒙,2025,历史类,458,15131
内蒙,2025,历史类,457,15264
内蒙,2025,历史类,456,15378
内蒙,2025,历史类,455,15526
内蒙,2025,历史类,454,15670
内蒙,2025,历史类,453,15792
内蒙,2025,历史类,452,15938
内蒙,2025,历史类,451,16073
内蒙,2025,历史类,450,16205
内蒙,2025,历史类,449,16333
内蒙,2025,历史类,448,16471
内蒙,2025,历史类,447,16617
内蒙,2025,历史类,446,16745
内蒙,2025,历史类,445,16894
内蒙,2025,历史类,444,17027
内蒙,2025,历史类,443,17162
内蒙,2025,历史类,442,17309
内蒙,2025,历史类,441,17446
内蒙,2025,历史类,440,17576
内蒙,2025,历史类,439,17704
内蒙,2025,历史类,438,17852
内蒙,2025,历史类,437,17992
内蒙,2025,历史类,436,18135
内蒙,2025,历史类,435,18281
内蒙,2025,历史类,434,18427
内蒙,2025,历史类,433,18556
内蒙,2025,历史类,432,18667
内蒙,2025,历史类,431,18798
内蒙,2025,历史类,430,18943
内蒙,2025,历史类,429,19082
内蒙,2025,历史类,428,19239
内蒙,2025,历史类,427,19365
内蒙,2025,历史类,426,19513
内蒙,2025,历史类,425,19664
内蒙,2025,历史类,424,19778
内蒙,2025,历史类,423,19905
内蒙,2025,历史类,422,20019
内蒙,2025,历史类,421,20158
内蒙,2025,历史类,420,20297
内蒙,2025,历史类,419,20443
内蒙,2025,历史类,418,20570
内蒙,2025,历史类,417,20707
内蒙,2025,历史类,416,20835
内蒙,2025,历史类,415,20967
内蒙,2025,历史类,414,21087
内蒙,2025,历史类,413,21222
内蒙,2025,历史类,412,21348
内蒙,2025,历史类,411,21468
内蒙,2025,历史类,410,21593
内蒙,2025,历史类,409,21716
内蒙,2025,历史类,408,21848
内蒙,2025,历史类,407,21946
内蒙,2025,历史类,406,22067
内蒙,2025,历史类,405,22188
内蒙,2025,历史类,404,22305
内蒙,2025,历史类,403,22420
内蒙,2025,历史类,402,22562
内蒙,2025,历史类,401,22675
内蒙,2025,历史类,400,22807
内蒙,2025,历史类,399,22924
内蒙,2025,历史类,398,23034
内蒙,2025,历史类,397,23149
内蒙,2025,历史类,396,23277
内蒙,2025,历史类,395,23392
内蒙,2025,历史类,394,23514
内蒙,2025,历史类,393,23651
内蒙,2025,历史类,392,23780
内蒙,2025,历史类,391,23882
内蒙,2025,历史类,390,23976
内蒙,2025,历史类,389,24060
内蒙,2025,历史类,388,24164
内蒙,2025,历史类,387,24269
内蒙,2025,历史类,386,24371
内蒙,2025,历史类,385,24474
内蒙,2025,历史类,384,24596
内蒙,2025,历史类,383,24712
内蒙,2025,历史类,382,24839
内蒙,2025,历史类,381,24947
内蒙,2025,历史类,380,25060
内蒙,2025,历史类,379,25187
内蒙,2025,历史类,378,25298
内蒙,2025,历史类,377,25405
内蒙,2025,历史类,376,25532
内蒙,2025,历史类,375,25628
内蒙,2025,历史类,374,25726
内蒙,2025,历史类,373,25823
内蒙,2025,历史类,372,25919
内蒙,2025,历史类,371,26005
内蒙,2025,历史类,370,26105
内蒙,2025,历史类,369,26197
内蒙,2025,历史类,368,26299
内蒙,2025,历史类,367,26404
内蒙,2025,历史类,366,26503
内蒙,2025,历史类,365,26592
内蒙,2025,历史类,364,26677
内蒙,2025,历史类,363,26785
内蒙,2025,历史类,362,26876
内蒙,2025,历史类,361,26978
内蒙,2025,历史类,360,27072
内蒙,2025,历史类,359,27162
内蒙,2025,历史类,358,27245
内蒙,2025,历史类,357,27337
内蒙,2025,历史类,356,27430
内蒙,2025,历史类,355,27501
内蒙,2025,历史类,354,27591
内蒙,2025,历史类,353,27671
