province,year,subject,score,rank
宁夏,2025,物理类,567,1794
宁夏,2025,物理类,566,1835
宁夏,2025,物理类,565,1887
宁夏,2025,物理类,564,1933
宁夏,2025,物理类,563,1994
宁夏,2025,物理类,562,2038
宁夏,2025,物理类,561,2091
宁夏,2025,物理类,560,2152
宁夏,2025,物理类,559,2204
宁夏,2025,物理类,558,2263
宁夏,2025,物理类,557,2331
宁夏,2025,物理类,556,2401
宁夏,2025,物理类,555,2448
宁夏,2025,物理类,554,2493
宁夏,2025,物理类,553,2553
宁夏,2025,物理类,552,2608
宁夏,2025,物理类,551,2670
宁夏,2025,物理类,550,2743
宁夏,2025,物理类,549,2821
宁夏,2025,物理类,548,2876
宁夏,2025,物理类,547,2939
宁夏,2025,物理类,546,2999
宁夏,2025,物理类,545,3072
宁夏,2025,物理类,544,3134
宁夏,2025,物理类,543,3199
宁夏,2025,物理类,542,3265
宁夏,2025,物理类,541,3342
宁夏,2025,物理类,540,3409
宁夏,2025,物理类,539,3475
宁夏,2025,物理类,538,3559
宁夏,2025,物理类,537,3633
宁夏,2025,物理类,536,3701
宁夏,2025,物理类,535,3774
宁夏,2025,物理类,534,3844
宁夏,2025,物理类,533,3926
宁夏,2025,物理类,532,3997
宁夏,2025,物理类,531,4082
宁夏,2025,物理类,530,4181
宁夏,2025,物理类,529,4265
宁夏,2025,物理类,528,4355
宁夏,2025,物理类,527,4435
宁夏,2025,物理类,526,4529
宁夏,2025,物理类,525,4613
宁夏,2025,物理类,524,4704
宁夏,2025,物理类,523,4775
宁夏,2025,物理类,522,4866
宁夏,2025,物理类,521,4947
宁夏,2025,物理类,520,5043
宁夏,2025,物理类,519,5133
宁夏,2025,物理类,518,5219
宁夏,2025,物理类,517,5306
宁夏,2025,物理类,516,5404
宁夏,2025,物理类,515,5535
宁夏,2025,物理类,514,5632
宁夏,2025,物理类,513,5750
宁夏,2025,物理类,512,5853
宁夏,2025,物理类,511,5950
宁夏,2025,物理类,510,6058
宁夏,2025,物理类,509,6161
宁夏,2025,物理类,508,6272
宁夏,2025,物理类,507,6378
宁夏,2025,物理类,506,6482
宁夏,2025,物理类,505,6589
宁夏,2025,物理类,504,6715
宁夏,2025,物理类,503,6817
宁夏,2025,物理类,502,6944
宁夏,2025,物理类,501,7060
宁夏,2025,物理类,500,7185
宁夏,2025,物理类,499,7300
宁夏,2025,物理类,498,7385
宁夏,2025,物理类,497,7490
宁夏,2025,物理类,496,7595
宁夏,2025,物理类,495,7705
宁夏,2025,物理类,494,7799
宁夏,2025,物理类,493,7938
宁夏,2025,物理类,492,8062
宁夏,2025,物理类,491,8208
宁夏,2025,物理类,490,8314
宁夏,2025,物理类,489,8430
宁夏,2025,物理类,488,8559
宁夏,2025,物理类,487,8674
宁夏,2025,物理类,486,8807
宁夏,2025,物理类,485,8933
宁夏,2025,物理类,484,9067
宁夏,2025,物理类,483,9186
宁夏,2025,物理类,482,9318
宁夏,2025,物理类,481,9464
宁夏,2025,物理类,480,9603
宁夏,2025,物理类,479,9765
宁夏,2025,物理类,478,9903
宁夏,2025,物理类,477,10037
宁夏,2025,物理类,476,10188
宁夏,2025,物理类,475,10345
宁夏,2025,物理类,474,10484
宁夏,2025,物理类,473,10636
宁夏,2025,物理类,472,10789
宁夏,2025,物理类,471,10935
宁夏,2025,物理类,470,11084
宁夏,2025,物理类,469,11235
宁夏,2025,物理类,468,11405
宁夏,2025,物理类,467,11545
宁夏,2025,物理类,466,11701
宁夏,2025,物理类,465,11860
宁夏,2025,物理类,464,12002
宁夏,2025,物理类,463,12162
宁夏,2025,物理类,462,12317
宁夏,2025,物理类,461,12474
宁夏,2025,物理类,460,12659
宁夏,2025,物理类,459,12834
宁夏,2025,物理类,458,13026
宁夏,2025,物理类,457,13186
宁夏,2025,物理类,456,13372
宁夏,2025,物理类,455,13550
宁夏,2025,物理类,454,13700
宁夏,2025,物理类,453,13875
宁夏,2025,物理类,452,14048
宁夏,2025,物理类,451,14214
宁夏,2025,物理类,450,14421
宁夏,2025,物理类,449,14615
宁夏,2025,物理类,448,14793
宁夏,2025,物理类,447,14962
宁夏,2025,物理类,446,15162
宁夏,2025,物理类,445,15352
宁夏,2025,物理类,444,15533
宁夏,2025,物理类,443,15726
宁夏,2025,物理类,442,15926
宁夏,2025,物理类,441,16119
宁夏,2025,物理类,440,16308
宁夏,2025,物理类,439,16511
宁夏,2025,物理类,438,16717
宁夏,2025,物理类,437,16897
宁夏,2025,物理类,436,17102
宁夏,2025,物理类,435,17304
宁夏,2025,物理类,434,17511
宁夏,2025,物理类,433,17706
宁夏,2025,物理类,432,17893
宁夏,2025,物理类,431,18072
宁夏,2025,物理类,430,18286
宁夏,2025,物理类,429,18498
宁夏,2025,物理类,428,18721
宁夏,2025,物理类,427,18910
宁夏,2025,物理类,426,19117
宁夏,2025,物理类,425,19312
宁夏,2025,物理类,424,19510
宁夏,2025,物理类,423,19720
宁夏,2025,物理类,422,19930
宁夏,2025,物理类,421,20127
宁夏,2025,物理类,420,20337
宁夏,2025,物理类,419,20535
宁夏,2025,物理类,418,20720
宁夏,2025,物理类,417,20929
宁夏,2025,物理类,416,21119
宁夏,2025,物理类,415,21343
宁夏,2025,物理类,414,21548
宁夏,2025,物理类,413,21755
宁夏,2025,物理类,412,21957
宁夏,2025,物理类,411,22162
宁夏,2025,物理类,410,22375
宁夏,2025,物理类,409,22577
宁夏,2025,物理类,408,22765
宁夏,2025,物理类,407,22991
宁夏,2025,物理类,406,23197
宁夏,2025,物理类,405,23400
宁夏,2025,物理类,404,23603
宁夏,2025,物理类,403,23830
宁夏,2025,物理类,402,24043
宁夏,2025,物理类,401,24241
宁夏,2025,物理类,400,24449
宁夏,2025,物理类,399,24680
宁夏,2025,物理类,398,24887
宁夏,2025,物理类,397,25112
宁夏,2025,物理类,396,25296
宁夏,2025,物理类,395,25496
宁夏,2025,物理类,394,25692
宁夏,2025,物理类,393,25884
宁夏,2025,物理类,392,26102
宁夏,2025,物理类,391,26299
宁夏,2025,物理类,390,26476
宁夏,2025,物理类,389,26664
宁夏,2025,物理类,388,26857
宁夏,2025,物理类,387,27069
宁夏,2025,物理类,386,27258
宁夏,2025,物理类,385,27469
宁夏,2025,物理类,384,27683
宁夏,2025,物理类,383,27877
宁夏,2025,物理类,382,28063
宁夏,2025,物理类,381,28231
宁夏,2025,物理类,380,28434
宁夏,2025,物理类,379,28644
宁夏,2025,物理类,378,28847
宁夏,2025,物理类,377,29045
宁夏,2025,物理类,376,29248
宁夏,2025,物理类,375,29437
宁夏,2025,物理类,374,29629
宁夏,2025,物理类,373,29828
宁夏,2025,物理类,372,30025
宁夏,2025,物理类,371,30223
宁夏,2025,物理类,370,30398
宁夏,2025,物理类,369,30563
宁夏,2025,物理类,368,30757
宁夏,2025,物理类,367,30916
宁夏,2025,物理类,366,31079
宁夏,2025,物理类,365,31244
宁夏,2025,物理类,364,31431
宁夏,2025,物理类,363,31620
宁夏,2025,物理类,362,31817
宁夏,2025,物理类,361,31987
宁夏,2025,物理类,360,32145
宁夏,2025,物理类,359,32329
宁夏,2025,物理类,358,32514
宁夏,2025,物理类,357,32713
宁夏,2025,物理类,356,32883
宁夏,2025,物理类,355,33039
宁夏,2025,物理类,354,33216
宁夏,2025,物理类,353,33393
宁夏,2025,物理类,352,33562
宁夏,2025,物理类,351,33711
宁夏,2025,物理类,350,33876
宁夏,2025,物理类,349,34032
宁夏,2025,物理类,348,34206
宁夏,2025,物理类,347,34379
宁夏,2025,物理类,346,34558
宁夏,2025,物理类,345,34710
宁夏,2025,物理类,344,34871
宁夏,2025,物理类,343,35038
宁夏,2025,物理类,342,35189
宁夏,2025,物理类,341,35321
宁夏,2025,物理类,340,35462
宁夏,2025,物理类,339,35606
宁夏,2025,物理类,338,35742
宁夏,2025,物理类,337,35894
宁夏,2025,物理类,336,36053
宁夏,2025,物理类,335,36180
宁夏,2025,物理类,334,36327
宁夏,2025,物理类,333,36478
宁夏,2025,物理类,332,36629
宁夏,2025,物理类,331,36778
宁夏,2025,物理类,330,36924
宁夏,2025,物理类,329,37069
宁夏,2025,物理类,328,37215
宁夏,2025,物理类,327,37334
宁夏,2025,物理类,326,37474
宁夏,2025,物理类,325,37628
宁夏,2025,物理类,324,37766
宁夏,2025,物理类,323,37910
宁夏,2025,物理类,322,38044
宁夏,2025,物理类,321,38190
宁夏,2025,物理类,320,38302
宁夏,2025,物理类,319,38426
宁夏,2025,物理类,318,38556
宁夏,2025,物理类,317,38686
宁夏,2025,物理类,316,38790
宁夏,2025,物理类,315,38902
宁夏,2025,物理类,314,39017
宁夏,2025,物理类,313,39137
宁夏,2025,物理类,312,39248
宁夏,2025,物理类,311,39360
宁夏,2025,物理类,310,39476
宁夏,2025,物理类,309,39587
宁夏,2025,物理类,308,39693
宁夏,2025,物理类,307,39803
宁夏,2025,物理类,306,39886
宁夏,2025,物理类,305,39991
宁夏,2025,物理类,304,40102
宁夏,2025,物理类,303,40203
宁夏,2025,物理类,302,40284
宁夏,2025,物理类,301,40375
宁夏,2025,物理类,300,40478
宁夏,2025,物理类,299,40574
宁夏,2025,物理类,298,40664
宁夏,2025,物理类,297,40754
宁夏,2025,物理类,296,40852
宁夏,2025,物理类,295,40954
宁夏,2025,物理类,294,41055
宁夏,2025,物理类,293,41146
宁夏,2025,物理类,292,41234
宁夏,2025,物理类,291,41318
宁夏,2025,物理类,290,41399
宁夏,2025,物理类,289,41482
宁夏,2025,物理类,288,41555
宁夏,2025,物理类,287,41636
宁夏,2025,物理类,286,41718
宁夏,2025,物理类,285,41796
宁夏,2025,物理类,284,41871
宁夏,2025,物理类,283,41947
宁夏,2025,物理类,282,42007
宁夏,2025,物理类,281,42078
宁夏,2025,物理类,280,42158
宁夏,2025,物理类,279,42233
宁夏,2025,物理类,278,42290
宁夏,2025,物理类,277,42350
宁夏,2025,物理类,276,42435
宁夏,2025,物理类,275,42491
宁夏,2025,物理类,274,42551
宁夏,2025,物理类,273,42619
宁夏,2025,物理类,272,42677
宁夏,2025,物理类,271,42738
宁夏,2025,物理类,270,42810
宁夏,2025,物理类,269,42858
宁夏,2025,物理类,268,42914
宁夏,2025,物理类,267,42959
宁夏,2025,物理类,266,43021
宁夏,2025,物理类,265,43078
宁夏,2025,物理类,264,43125
宁夏,2025,物理类,263,43183
宁夏,2025,物理类,262,43223
宁夏,2025,物理类,261,43260
宁夏,2025,物理类,260,43305
宁夏,2025,物理类,259,43352
宁夏,2025,物理类,258,43394
宁夏,2025,物理类,257,43441
宁夏,2025,物理类,256,43477
宁夏,2025,物理类,255,43516
宁夏,2025,物理类,254,43560
宁夏,2025,物理类,253,43594
宁夏,2025,物理类,252,43620
宁夏,2025,物理类,251,43651
宁夏,2025,物理类,250,43682
宁夏,2025,物理类,249,43714
宁夏,2025,物理类,248,43741
宁夏,2025,物理类,247,43766
宁夏,2025,物理类,246,43795
宁夏,2025,物理类,245,43824
宁夏,2025,物理类,244,43845
宁夏,2025,物理类,243,43868
宁夏,2025,物理类,242,43897
宁夏,2025,物理类,241,43912
宁夏,2025,物理类,240,43941
宁夏,2025,物理类,239,43966
宁夏,2025,物理类,238,43987
宁夏,2025,物理类,237,44010
宁夏,2025,物理类,236,44027
宁夏,2025,物理类,235,44048
宁夏,2025,物理类,234,44064
宁夏,2025,物理类,233,44081
宁夏,2025,物理类,232,44092
宁夏,2025,物理类,231,44108
宁夏,2025,物理类,230,44131
宁夏,2025,物理类,229,44149
宁夏,2025,物理类,228,44164
宁夏,2025,物理类,227,44183
宁夏,2025,物理类,226,44197
宁夏,2025,物理类,225,44212
宁夏,2025,物理类,224,44227
宁夏,2025,物理类,223,44237
宁夏,2025,物理类,222,44245
宁夏,2025,物理类,221,44256
宁夏,2025,物理类,220,44264
宁夏,2025,物理类,219,44272
宁夏,2025,物理类,218,44286
宁夏,2025,物理类,217,44296
宁夏,2025,物理类,216,44302
宁夏,2025,物理类,215,44313
宁夏,2025,物理类,214,44323
宁夏,2025,物理类,213,44332
宁夏,2025,物理类,212,44338
宁夏,2025,物理类,211,44343
宁夏,2025,物理类,210,44351
宁夏,2025,物理类,209,44354
宁夏,2025,物理类,208,44362
宁夏,2025,物理类,207,44366
宁夏,2025,物理类,206,44370
宁夏,2025,物理类,205,44374
宁夏,2025,物理类,204,44377
宁夏,2025,物理类,203,44382
宁夏,2025,物理类,202,44386
宁夏,2025,物理类,201,44390
宁夏,2025,物理类,200,44392
宁夏,2025,物理类,199,44398
宁夏,2025,物理类,198,44399
宁夏,2025,物理类,197,44405
宁夏,2025,物理类,196,44414
宁夏,2025,物理类,195,44419
宁夏,2025,物理类,194,44426
宁夏,2025,物理类,193,44428
宁夏,2025,物理类,192,44429
宁夏,2025,物理类,191,44433
宁夏,2025,物理类,190,44436
宁夏,2025,物理类,189,44438
宁夏,2025,物理类,188,44442
宁夏,2025,物理类,187,44442
宁夏,2025,物理类,186,44443
宁夏,2025,物理类,185,44443
宁夏,2025,物理类,184,44445
宁夏,2025,物理类,183,44447
宁夏,2025,物理类,182,44450
宁夏,2025,物理类,181,44452
宁夏,2025,物理类,180,44454
宁夏,2025,物理类,179,44456
宁夏,2025,物理类,178,44457
宁夏,2025,物理类,177,44457
宁夏,2025,物理类,176,44459
宁夏,2025,物理类,175,44459
宁夏,2025,物理类,174,44460
宁夏,2025,物理类,173,44462
宁夏,2025,物理类,172,44463
宁夏,2025,物理类,171,44464
宁夏,2025,物理类,170,44466
宁夏,2025,物理类,169,44468
宁夏,2025,物理类,168,44469
宁夏,2025,物理类,167,44470
宁夏,2025,物理类,166,44472
宁夏,2025,物理类,165,44472
宁夏,2025,物理类,164,44473
宁夏,2025,物理类,163,44475
宁夏,2025,物理类,162,44475
宁夏,2025,物理类,161,44476
宁夏,2025,物理类,160,44477
宁夏,2025,物理类,159,44479
宁夏,2025,物理类,158,44481
宁夏,2025,物理类,157,44483
宁夏,2025,物理类,156,44485
宁夏,2025,物理类,155,44485
宁夏,2025,物理类,154,44487
宁夏,2025,物理类,153,44488
宁夏,2025,物理类,152,44489
宁夏,2025,物理类,151,44491
宁夏,2025,物理类,150,44491
宁夏,2025,历史类,616,54
宁夏,2025,历史类,615,59
宁夏,2025,历史类,614,66
宁夏,2025,历史类,613,67
宁夏,2025,历史类,612,75
宁夏,2025,历史类,611,78
宁夏,2025,历史类,610,82
宁夏,2025,历史类,609,85
宁夏,2025,历史类,608,90
宁夏,2025,历史类,607,95
宁夏,2025,历史类,606,101
宁夏,2025,历史类,605,105
宁夏,2025,历史类,604,108
宁夏,2025,历史类,603,115
宁夏,2025,历史类,602,120
宁夏,2025,历史类,601,129
宁夏,2025,历史类,600,134
宁夏,2025,历史类,599,143
宁夏,2025,历史类,598,149
宁夏,2025,历史类,597,156
宁夏,2025,历史类,596,161
宁夏,2025,历史类,595,170
宁夏,2025,历史类,594,181
宁夏,2025,历史类,593,191
宁夏,2025,历史类,592,199
宁夏,2025,历史类,591,213
宁夏,2025,历史类,590,222
宁夏,2025,历史类,589,235
宁夏,2025,历史类,588,242
宁夏,2025,历史类,587,251
宁夏,2025,历史类,586,262
宁夏,2025,历史类,585,274
宁夏,2025,历史类,584,282
宁夏,2025,历史类,583,292
宁夏,2025,历史类,582,302
宁夏,2025,历史类,581,314
宁夏,2025,历史类,580,324
宁夏,2025,历史类,579,340
宁夏,2025,历史类,578,355
宁夏,2025,历史类,577,369
宁夏,2025,历史类,576,387
宁夏,2025,历史类,575,398
宁夏,2025,历史类,574,410
宁夏,2025,历史类,573,416
宁夏,2025,历史类,572,432
宁夏,2025,历史类,571,442
宁夏,2025,历史类,570,452
宁夏,2025,历史类,569,470
宁夏,2025,历史类,568,484
宁夏,2025,历史类,567,497
宁夏,2025,历史类,566,512
宁夏,2025,历史类,565,529
宁夏,2025,历史类,564,549
宁夏,2025,历史类,563,568
宁夏,2025,历史类,562,584
宁夏,2025,历史类,561,600
宁夏,2025,历史类,560,622
宁夏,2025,历史类,559,637
宁夏,2025,历史类,558,654
宁夏,2025,历史类,557,678
宁夏,2025,历史类,556,701
宁夏,2025,历史类,555,731
宁夏,2025,历史类,554,751
宁夏,2025,历史类,553,777
宁夏,2025,历史类,552,797
宁夏,2025,历史类,551,823
宁夏,2025,历史类,550,842
宁夏,2025,历史类,549,867
宁夏,2025,历史类,548,888
宁夏,2025,历史类,547,916
宁夏,2025,历史类,546,940
宁夏,2025,历史类,545,958
宁夏,2025,历史类,544,985
宁夏,2025,历史类,543,1009
宁夏,2025,历史类,542,1039
宁夏,2025,历史类,541,1069
宁夏,2025,历史类,540,1099
宁夏,2025,历史类,539,1127
宁夏,2025,历史类,538,1156
宁夏,2025,历史类,537,1181
宁夏,2025,历史类,536,1215
宁夏,2025,历史类,535,1238
宁夏,2025,历史类,534,1264
宁夏,2025,历史类,533,1297
宁夏,2025,历史类,532,1329
宁夏,2025,历史类,531,1362
宁夏,2025,历史类,530,1384
宁夏,2025,历史类,529,1420
宁夏,2025,历史类,528,1448
宁夏,2025,历史类,527,1477
宁夏,2025,历史类,526,1505
宁夏,2025,历史类,525,1529
宁夏,2025,历史类,524,1557
宁夏,2025,历史类,523,1597
宁夏,2025,历史类,522,1627
宁夏,2025,历史类,521,1665
宁夏,2025,历史类,520,1705
宁夏,2025,历史类,519,1739
宁夏,2025,历史类,518,1770
宁夏,2025,历史类,517,1803
宁夏,2025,历史类,516,1842
宁夏,2025,历史类,515,1871
宁夏,2025,历史类,514,1921
宁夏,2025,历史类,513,1953
宁夏,2025,历史类,512,1979
宁夏,2025,历史类,511,2028
宁夏,2025,历史类,510,2075
宁夏,2025,历史类,509,2120
宁夏,2025,历史类,508,2157
宁夏,2025,历史类,507,2210
宁夏,2025,历史类,506,2254
宁夏,2025,历史类,505,2286
宁夏,2025,历史类,504,2332
宁夏,2025,历史类,503,2375
宁夏,2025,历史类,502,2411
宁夏,2025,历史类,501,2452
宁夏,2025,历史类,500,2504
宁夏,2025,历史类,499,2553
宁夏,2025,历史类,498,2597
宁夏,2025,历史类,497,2646
宁夏,2025,历史类,496,2686
宁夏,2025,历史类,495,2723
宁夏,2025,历史类,494,2771
宁夏,2025,历史类,493,2834
宁夏,2025,历史类,492,2875
宁夏,2025,历史类,491,2930
宁夏,2025,历史类,490,2975
宁夏,2025,历史类,489,3033
宁夏,2025,历史类,488,3083
宁夏,2025,历史类,487,3137
宁夏,2025,历史类,486,3194
宁夏,2025,历史类,485,3234
宁夏,2025,历史类,484,3293
宁夏,2025,历史类,483,3354
宁夏,2025,历史类,482,3415
宁夏,2025,历史类,481,3469
宁夏,2025,历史类,480,3528
宁夏,2025,历史类,479,3586
宁夏,2025,历史类,478,3660
宁夏,2025,历史类,477,3709
宁夏,2025,历史类,476,3774
宁夏,2025,历史类,475,3838
宁夏,2025,历史类,474,3908
宁夏,2025,历史类,473,3966
宁夏,2025,历史类,472,4028
宁夏,2025,历史类,471,4079
宁夏,2025,历史类,470,4138
宁夏,2025,历史类,469,4197
宁夏,2025,历史类,468,4265
宁夏,2025,历史类,467,4317
宁夏,2025,历史类,466,4377
宁夏,2025,历史类,465,4443
宁夏,2025,历史类,464,4527
宁夏,2025,历史类,463,4585
宁夏,2025,历史类,462,4645
宁夏,2025,历史类,461,4706
宁夏,2025,历史类,460,4768
宁夏,2025,历史类,459,4830
宁夏,2025,历史类,458,4911
宁夏,2025,历史类,457,4991
宁夏,2025,历史类,456,5062
宁夏,2025,历史类,455,5141
宁夏,2025,历史类,454,5199
宁夏,2025,历史类,453,5285
宁夏,2025,历史类,452,5356
宁夏,2025,历史类,451,5432
宁夏,2025,历史类,450,5508
宁夏,2025,历史类,449,5571
宁夏,2025,历史类,448,5648
宁夏,2025,历史类,447,5723
宁夏,2025,历史类,446,5785
宁夏,2025,历史类,445,5868
宁夏,2025,历史类,444,5953
宁夏,2025,历史类,443,6032
宁夏,2025,历史类,442,6113
宁夏,2025,历史类,441,6179
宁夏,2025,历史类,440,6250
宁夏,2025,历史类,439,6318
宁夏,2025,历史类,438,6401
宁夏,2025,历史类,437,6479
宁夏,2025,历史类,436,6563
宁夏,2025,历史类,435,6644
宁夏,2025,历史类,434,6751
宁夏,2025,历史类,433,6832
宁夏,2025,历史类,432,6906
宁夏,2025,历史类,431,6994
宁夏,2025,历史类,430,7089
宁夏,2025,历史类,429,7178
宁夏,2025,历史类,428,7267
宁夏,2025,历史类,427,7355
宁夏,2025,历史类,426,7437
宁夏,2025,历史类,425,7526
宁夏,2025,历史类,424,7611
宁夏,2025,历史类,423,7705
宁夏,2025,历史类,422,7776
宁夏,2025,历史类,421,7858
宁夏,2025,历史类,420,7934
宁夏,2025,历史类,419,8041
宁夏,2025,历史类,418,8123
宁夏,2025,历史类,417,8232
宁夏,2025,历史类,416,8330
宁夏,2025,历史类,415,8431
宁夏,2025,历史类,414,8522
宁夏,2025,历史类,413,8606
宁夏,2025,历史类,412,8698
宁夏,2025,历史类,411,8796
宁夏,2025,历史类,410,8874
宁夏,2025,历史类,409,8972
宁夏,2025,历史类,408,9085
宁夏,2025,历史类,407,9182
宁夏,2025,历史类,406,9277
宁夏,2025,历史类,405,9364
宁夏,2025,历史类,404,9485
宁夏,2025,历史类,403,9589
宁夏,2025,历史类,402,9698
宁夏,2025,历史类,401,9790
宁夏,2025,历史类,400,9879
宁夏,2025,历史类,399,9970
宁夏,2025,历史类,398,10054
宁夏,2025,历史类,397,10138
宁夏,2025,历史类,396,10252
宁夏,2025,历史类,395,10363
宁夏,2025,历史类,394,10461
宁夏,2025,历史类,393,10552
宁夏,2025,历史类,392,10641
宁夏,2025,历史类,391,10753
宁夏,2025,历史类,390,10849
宁夏,2025,历史类,389,10945
宁夏,2025,历史类,388,11039
宁夏,2025,历史类,387,11133
宁夏,2025,历史类,386,11243
宁夏,2025,历史类,385,11357
宁夏,2025,历史类,384,11451
宁夏,2025,历史类,383,11583
宁夏,2025,历史类,382,11682
宁夏,2025,历史类,381,11796
宁夏,2025,历史类,380,11887
宁夏,2025,历史类,379,12000
宁夏,2025,历史类,378,12086
宁夏,2025,历史类,377,12196
宁夏,2025,历史类,376,12268
宁夏,2025,历史类,375,12391
宁夏,2025,历史类,374,12485
宁夏,2025,历史类,373,12579
宁夏,2025,历史类,372,12683
宁夏,2025,历史类,371,12782
宁夏,2025,历史类,370,12877
宁夏,2025,历史类,369,12990
宁夏,2025,历史类,368,13094
宁夏,2025,历史类,367,13180
宁夏,2025,历史类,366,13289
宁夏,2025,历史类,365,13390
宁夏,2025,历史类,364,13501
宁夏,2025,历史类,363,13590
宁夏,2025,历史类,362,13668
宁夏,2025,历史类,361,13761
宁夏,2025,历史类,360,13861
宁夏,2025,历史类,359,13956
宁夏,2025,历史类,358,14056
宁夏,2025,历史类,357,14126
宁夏,2025,历史类,356,14220
宁夏,2025,历史类,355,14323
宁夏,2025,历史类,354,14418
宁夏,2025,历史类,353,14522
宁夏,2025,历史类,352,14625
宁夏,2025,历史类,351,14711
宁夏,2025,历史类,350,14815
宁夏,2025,历史类,349,14912
宁夏,2025,历史类,348,15011
宁夏,2025,历史类,347,15098
宁夏,2025,历史类,346,15191
宁夏,2025,历史类,345,15294
宁夏,2025,历史类,344,15401
宁夏,2025,历史类,343,15500
宁夏,2025,历史类,342,15581
宁夏,2025,历史类,341,15694
宁夏,2025,历史类,340,15782
宁夏,2025,历史类,339,15878
宁夏,2025,历史类,338,15969
宁夏,2025,历史类,337,16060
宁夏,2025,历史类,336,16147
宁夏,2025,历史类,335,16251
宁夏,2025,历史类,334,16347
宁夏,2025,历史类,333,16449
宁夏,2025,历史类,332,16543
宁夏,2025,历史类,331,16642
宁夏,2025,历史类,330,16741
宁夏,2025,历史类,329,16827
宁夏,2025,历史类,328,16923
宁夏,2025,历史类,327,16993
宁夏,2025,历史类,326,17077
宁夏,2025,历史类,325,17170
宁夏,2025,历史类,324,17266
宁夏,2025,历史类,323,17347
宁夏,2025,历史类,322,17437
宁夏,2025,历史类,321,17520
宁夏,2025,历史类,320,17604
宁夏,2025,历史类,319,17676
宁夏,2025,历史类,318,17743
宁夏,2025,历史类,317,17819
宁夏,2025,历史类,316,17903
宁夏,2025,历史类,315,17966
宁夏,2025,历史类,314,18045
宁夏,2025,历史类,313,18125
宁夏,2025,历史类,312,18191
宁夏,2025,历史类,311,18252
宁夏,2025,历史类,310,18327
宁夏,2025,历史类,309,18395
宁夏,2025,历史类,308,18451
宁夏,2025,历史类,307,18515
宁夏,2025,历史类,306,18571
宁夏,2025,历史类,305,18644
宁夏,2025,历史类,304,18707
宁夏,2025,历史类,303,18763
宁夏,2025,历史类,302,18820
宁夏,2025,历史类,301,18890
宁夏,2025,历史类,300,18955
宁夏,2025,历史类,299,19011
宁夏,2025,历史类,298,19075
宁夏,2025,历史类,297,19145
宁夏,2025,历史类,296,19191
宁夏,2025,历史类,295,19246
宁夏,2025,历史类,294,19301
宁夏,2025,历史类,293,19367
宁夏,2025,历史类,292,19423
宁夏,2025,历史类,291,19470
宁夏,2025,历史类,290,19529
宁夏,2025,历史类,289,19574
宁夏,2025,历史类,288,19615
宁夏,2025,历史类,287,19658
宁夏,2025,历史类,286,19705
宁夏,2025,历史类,285,19747
宁夏,2025,历史类,284,19796
宁夏,2025,历史类,283,19842
宁夏,2025,历史类,282,19879
宁夏,2025,历史类,281,19918
宁夏,2025,历史类,280,19972
