province,year,subject,score,rank
山西,2025,,589,13739
山西,2025,,588,14075
山西,2025,,587,14435
山西,2025,,586,14786
山西,2025,,585,15115
山西,2025,,584,15465
山西,2025,,583,15846
山西,2025,,582,16211
山西,2025,,581,16578
山西,2025,,580,16930
山西,2025,,579,17314
山西,2025,,578,17684
山西,2025,,577,18084
山西,2025,,576,18480
山西,2025,,575,18868
山西,2025,,574,19228
山西,2025,,573,19575
山西,2025,,572,19992
山西,2025,,571,20373
山西,2025,,570,20780
山西,2025,,569,21165
山西,2025,,568,21572
山西,2025,,567,21967
山西,2025,,566,22394
山西,2025,,565,22830
山西,2025,,564,23271
山西,2025,,563,23758
山西,2025,,562,24202
山西,2025,,561,24667
山西,2025,,560,25129
山西,2025,,559,25587
山西,2025,,558,26054
山西,2025,,557,26540
山西,2025,,556,26991
山西,2025,,555,27461
山西,2025,,554,27910
山西,2025,,553,28419
山西,2025,,552,28893
山西,2025,,551,29383
山西,2025,,550,29847
山西,2025,,549,30360
山西,2025,,548,30900
山西,2025,,547,31400
山西,2025,,546,31909
山西,2025,,545,32426
山西,2025,,544,32969
山西,2025,,543,33493
山西,2025,,542,34022
山西,2025,,541,34575
山西,2025,,540,35110
山西,2025,,539,35615
山西,2025,,538,36196
山西,2025,,537,36748
山西,2025,,536,37306
山西,2025,,535,37878
山西,2025,,534,38457
山西,2025,,533,39021
山西,2025,,532,39578
山西,2025,,531,40170
山西,2025,,530,40723
山西,2025,,529,41318
山西,2025,,528,41878
山西,2025,,527,42482
山西,2025,,526,43091
山西,2025,,525,43709
山西,2025,,524,44351
山西,2025,,523,44980
山西,2025,,522,45645
山西,2025,,521,46275
山西,2025,,520,46928
山西,2025,,519,47574
山西,2025,,518,48238
山西,2025,,517,48861
山西,2025,,516,49507
山西,2025,,515,50175
山西,2025,,514,50811
山西,2025,,513,51476
山西,2025,,512,52162
山西,2025,,511,52818
山西,2025,,510,53491
山西,2025,,509,54166
山西,2025,,508,54898
山西,2025,,507,55564
山西,2025,,506,56271
山西,2025,,505,56932
山西,2025,,504,57634
山西,2025,,503,58353
山西,2025,,502,59009
山西,2025,,501,59736
山西,2025,,500,60425
山西,2025,,499,61190
山西,2025,,498,61926
山西,2025,,497,62638
山西,2025,,496,63361
山西,2025,,495,64106
山西,2025,,494,64820
山西,2025,,493,65575
山西,2025,,492,66383
山西,2025,,491,67158
山西,2025,,490,67880
山西,2025,,489,68604
山西,2025,,488,69326
山西,2025,,487,70087
山西,2025,,486,70822
山西,2025,,485,71559
山西,2025,,484,72345
山西,2025,,483,73161
山西,2025,,482,73963
山西,2025,,481,74782
山西,2025,,480,75532
山西,2025,,479,76350
山西,2025,,478,77128
山西,2025,,477,77883
山西,2025,,476,78699
山西,2025,,475,79488
山西,2025,,474,80265
山西,2025,,473,81024
山西,2025,,472,81835
山西,2025,,471,82616
山西,2025,,470,83433
山西,2025,,469,84226
山西,2025,,468,84997
山西,2025,,467,85768
山西,2025,,466,86533
山西,2025,,465,87339
山西,2025,,464,88112
山西,2025,,463,88938
山西,2025,,462,89712
山西,2025,,461,90514
山西,2025,,460,91318
山西,2025,,459,92077
山西,2025,,458,92858
山西,2025,,457,93626
山西,2025,,456,94417
山西,2025,,455,95192
山西,2025,,454,95956
山西,2025,,453,96680
山西,2025,,452,97419
山西,2025,,451,98179
山西,2025,,450,98899
山西,2025,,449,99650
山西,2025,,448,100390
山西,2025,,447,101165
山西,2025,,446,101840
山西,2025,,445,102587
山西,2025,,444,103356
山西,2025,,443,104130
山西,2025,,442,104874
山西,2025,,441,105575
山西,2025,,440,106253
山西,2025,,439,106950
山西,2025,,438,107673
山西,2025,,437,108397
山西,2025,,436,109151
山西,2025,,435,109853
山西,2025,,434,110556
山西,2025,,433,111236
山西,2025,,432,111890
山西,2025,,431,112545
山西,2025,,430,113203
山西,2025,,429,113906
山西,2025,,428,114607
山西,2025,,427,115287
山西,2025,,426,115956
山西,2025,,425,116592
山西,2025,,424,117246
山西,2025,,423,117869
山西,2025,,422,118513
山西,2025,,421,119087
山西,2025,,420,119735
山西,2025,,419,120285
山西,2025,<NA>,,11
山西,2025,<NA>,670,13
山西,2025,<NA>,669,14
山西,2025,<NA>,668,15
山西,2025,<NA>,667,17
山西,2025,<NA>,666,20
山西,2025,<NA>,665,22
山西,2025,<NA>,664,26
山西,2025,<NA>,663,31
山西,2025,<NA>,662,34
山西,2025,<NA>,661,37
山西,2025,<NA>,660,42
山西,2025,<NA>,659,47
山西,2025,<NA>,658,52
山西,2025,<NA>,657,60
山西,2025,<NA>,656,67
山西,2025,<NA>,655,73
山西,2025,<NA>,654,76
山西,2025,<NA>,653,84
山西,2025,<NA>,652,92
山西,2025,<NA>,651,100
山西,2025,<NA>,650,110
山西,2025,<NA>,649,123
山西,2025,<NA>,648,132
山西,2025,<NA>,647,140
山西,2025,<NA>,646,155
山西,2025,<NA>,645,165
山西,2025,<NA>,644,179
山西,2025,<NA>,643,190
山西,2025,<NA>,642,214
山西,2025,<NA>,641,232
山西,2025,<NA>,640,256
山西,2025,<NA>,639,274
山西,2025,<NA>,638,290
山西,2025,<NA>,637,306
山西,2025,<NA>,636,325
山西,2025,<NA>,635,338
山西,2025,<NA>,634,356
山西,2025,<NA>,633,374
山西,2025,<NA>,632,396
山西,2025,<NA>,631,417
山西,2025,<NA>,630,448
山西,2025,<NA>,629,473
山西,2025,<NA>,628,502
山西,2025,<NA>,627,536
山西,2025,<NA>,626,576
山西,2025,<NA>,625,611
山西,2025,<NA>,624,649
山西,2025,<NA>,623,681
山西,2025,<NA>,622,724
山西,2025,<NA>,621,765
山西,2025,<NA>,620,807
山西,2025,<NA>,619,847
山西,2025,<NA>,618,894
山西,2025,<NA>,617,941
山西,2025,<NA>,616,993
山西,2025,<NA>,615,1033
山西,2025,<NA>,614,1082
山西,2025,<NA>,613,1127
山西,2025,<NA>,612,1173
山西,2025,<NA>,611,1216
山西,2025,<NA>,610,1270
山西,2025,<NA>,609,1321
山西,2025,<NA>,608,1392
山西,2025,<NA>,607,1446
山西,2025,<NA>,606,1501
山西,2025,<NA>,605,1561
山西,2025,<NA>,604,1624
山西,2025,<NA>,603,1691
山西,2025,<NA>,602,1770
山西,2025,<NA>,601,1835
山西,2025,<NA>,600,1918
山西,2025,<NA>,599,1990
山西,2025,<NA>,598,2074
山西,2025,<NA>,597,2164
山西,2025,<NA>,596,2238
山西,2025,<NA>,595,2329
山西,2025,<NA>,594,2414
山西,2025,<NA>,593,2505
山西,2025,<NA>,592,2592
山西,2025,<NA>,591,2709
山西,2025,<NA>,590,2792
山西,2025,<NA>,589,2890
山西,2025,<NA>,588,2994
山西,2025,<NA>,587,3093
山西,2025,<NA>,586,3204
山西,2025,<NA>,585,3305
山西,2025,<NA>,584,3411
山西,2025,<NA>,583,3513
山西,2025,<NA>,582,3632
山西,2025,<NA>,581,3741
山西,2025,<NA>,580,3874
山西,2025,<NA>,579,3990
山西,2025,<NA>,578,4111
山西,2025,<NA>,577,4245
山西,2025,<NA>,576,4382
山西,2025,<NA>,575,4499
山西,2025,<NA>,574,4632
山西,2025,<NA>,573,4750
山西,2025,<NA>,572,4893
山西,2025,<NA>,571,5027
山西,2025,<NA>,570,5154
山西,2025,<NA>,569,5289
山西,2025,<NA>,568,5429
山西,2025,<NA>,567,5570
山西,2025,<NA>,566,5712
山西,2025,<NA>,565,5870
山西,2025,<NA>,564,6026
山西,2025,<NA>,563,6156
山西,2025,<NA>,562,6303
山西,2025,<NA>,561,6430
山西,2025,<NA>,560,6593
山西,2025,<NA>,559,6769
山西,2025,<NA>,558,6960
山西,2025,<NA>,557,7122
山西,2025,<NA>,556,7292
山西,2025,<NA>,555,7471
山西,2025,<NA>,554,7669
山西,2025,<NA>,553,7852
山西,2025,<NA>,552,8034
山西,2025,<NA>,551,8229
山西,2025,<NA>,550,8406
山西,2025,<NA>,549,8599
山西,2025,<NA>,548,8802
山西,2025,<NA>,547,8983
山西,2025,<NA>,546,9173
山西,2025,<NA>,545,9377
山西,2025,<NA>,544,9550
山西,2025,<NA>,543,9762
山西,2025,<NA>,542,9965
山西,2025,<NA>,541,10171
山西,2025,<NA>,540,10416
山西,2025,<NA>,539,10614
山西,2025,<NA>,538,10833
山西,2025,<NA>,537,11024
山西,2025,<NA>,536,11238
山西,2025,<NA>,535,11462
山西,2025,<NA>,534,11668
山西,2025,<NA>,533,11874
山西,2025,<NA>,532,12120
山西,2025,<NA>,531,12365
山西,2025,<NA>,530,12559
山西,2025,<NA>,529,12778
山西,2025,<NA>,528,13016
山西,2025,<NA>,527,13288
山西,2025,<NA>,526,13534
山西,2025,<NA>,525,13773
山西,2025,<NA>,524,14004
山西,2025,<NA>,523,14261
山西,2025,<NA>,522,14525
山西,2025,<NA>,521,14758
山西,2025,<NA>,520,15009
山西,2025,<NA>,519,15260
山西,2025,<NA>,518,15516
山西,2025,<NA>,517,15758
山西,2025,<NA>,516,16018
山西,2025,<NA>,515,16281
山西,2025,<NA>,514,16518
山西,2025,<NA>,513,16784
山西,2025,<NA>,512,17068
山西,2025,<NA>,511,17329
山西,2025,<NA>,510,17574
山西,2025,<NA>,509,17830
山西,2025,<NA>,508,18101
山西,2025,<NA>,507,18367
山西,2025,<NA>,506,18627
山西,2025,<NA>,505,18892
山西,2025,<NA>,504,19172
山西,2025,<NA>,503,19461
山西,2025,<NA>,502,19725
山西,2025,<NA>,501,20000
山西,2025,<NA>,500,20270
山西,2025,<NA>,499,20534
山西,2025,<NA>,498,20809
山西,2025,<NA>,497,21083
山西,2025,<NA>,496,21375
山西,2025,<NA>,495,21664
山西,2025,<NA>,494,21975
山西,2025,<NA>,493,22260
山西,2025,<NA>,492,22562
山西,2025,<NA>,491,22825
山西,2025,<NA>,490,23133
山西,2025,<NA>,489,23434
山西,2025,<NA>,488,23730
山西,2025,<NA>,487,24012
山西,2025,<NA>,486,24310
山西,2025,<NA>,485,24597
山西,2025,<NA>,484,24854
山西,2025,<NA>,483,25125
山西,2025,<NA>,482,25409
山西,2025,<NA>,481,25705
山西,2025,<NA>,480,26003
山西,2025,<NA>,479,26259
山西,2025,<NA>,478,26525
山西,2025,<NA>,477,26822
山西,2025,<NA>,476,27075
山西,2025,<NA>,475,27313
山西,2025,<NA>,474,27610
山西,2025,<NA>,473,27891
山西,2025,<NA>,472,28130
山西,2025,<NA>,471,28401
山西,2025,<NA>,470,28696
山西,2025,<NA>,469,29009
山西,2025,<NA>,468,29312
山西,2025,<NA>,467,29583
山西,2025,<NA>,466,29883
山西,2025,<NA>,465,30141
山西,2025,<NA>,464,30406
山西,2025,<NA>,463,30681
山西,2025,<NA>,462,30966
山西,2025,<NA>,461,31197
山西,2025,<NA>,460,31489
山西,2025,<NA>,459,31742
山西,2025,<NA>,458,32024
山西,2025,<NA>,457,32266
山西,2025,<NA>,456,32503
山西,2025,<NA>,455,32782
山西,2025,<NA>,454,33041
山西,2025,<NA>,453,33288
山西,2025,<NA>,452,33548
山西,2025,<NA>,451,33812
山西,2025,<NA>,450,34070
山西,2025,<NA>,449,34344
山西,2025,<NA>,448,34590
山西,2025,<NA>,447,34852
山西,2025,<NA>,446,35120
山西,2025,<NA>,445,35357
山西,2025,<NA>,444,35629
山西,2025,<NA>,443,35877
山西,2024,,648,11
山西,2024,,647,12
山西,2024,,646,13
山西,2024,,645,15
山西,2024,,644,15
山西,2024,,643,17
山西,2024,,642,18
山西,2024,,641,21
山西,2024,,640,22
山西,2024,,639,27
山西,2024,,638,29
山西,2024,,637,34
山西,2024,,636,37
山西,2024,,635,41
山西,2024,,634,46
山西,2024,,633,48
山西,2024,,632,51
山西,2024,,631,54
山西,2024,,630,60
山西,2024,,629,62
山西,2024,,628,69
山西,2024,,627,77
山西,2024,,626,84
山西,2024,,625,92
山西,2024,,624,115
山西,2024,,623,127
山西,2024,,622,134
山西,2024,,621,141
山西,2024,,620,154
山西,2024,,619,163
山西,2024,,618,175
山西,2024,,617,183
山西,2024,,616,198
山西,2024,,615,209
山西,2024,,614,221
山西,2024,,613,231
山西,2024,,612,240
山西,2024,,611,259
山西,2024,,610,277
山西,2024,,609,294
山西,2024,,608,316
山西,2024,,607,337
山西,2024,,606,353
山西,2024,,605,375
山西,2024,,604,387
山西,2024,,603,401
山西,2024,,602,431
山西,2024,,601,447
山西,2024,,600,467
山西,2024,,599,489
山西,2024,,598,514
山西,2024,,597,541
山西,2024,,596,562
山西,2024,,595,589
山西,2024,,594,621
山西,2024,,593,656
山西,2024,,592,693
山西,2024,,591,729
山西,2024,,590,757
山西,2024,,589,794
山西,2024,,588,831
山西,2024,,587,865
山西,2024,,586,901
山西,2024,,585,943
山西,2024,,584,981
山西,2024,,583,1036
山西,2024,,582,1080
山西,2024,,581,1132
山西,2024,,580,1186
山西,2024,,579,1241
山西,2024,,578,1292
山西,2024,,577,1338
山西,2024,,576,1395
山西,2024,,575,1450
山西,2024,,574,1510
山西,2024,,573,1553
山西,2024,,572,1609
山西,2024,,571,1669
山西,2024,,570,1738
山西,2024,,569,1792
山西,2024,,568,1858
山西,2024,,567,1933
山西,2024,,566,2007
山西,2024,,565,2089
山西,2024,,564,2139
山西,2024,,563,2190
山西,2024,,562,2272
山西,2024,,561,2354
山西,2024,,560,2440
山西,2024,,559,2509
山西,2024,,558,2582
山西,2024,,557,2657
山西,2024,,556,2751
山西,2024,,555,2854
山西,2024,,554,2954
山西,2024,,553,3041
山西,2024,,552,3119
山西,2024,,551,3199
山西,2024,,550,3295
山西,2024,,549,3389
山西,2024,,548,3498
山西,2024,,547,3604
山西,2024,,546,3715
山西,2024,,545,3827
山西,2024,,544,3941
山西,2024,,543,4063
山西,2024,,542,4157
山西,2024,,541,4277
山西,2024,,540,4383
山西,2024,,539,4487
山西,2024,,538,4635
山西,2024,,537,4764
山西,2024,,536,4876
山西,2024,,535,4998
山西,2024,,534,5150
山西,2024,,533,5289
山西,2024,,532,5438
山西,2024,,531,5601
山西,2024,,530,5726
山西,2024,,529,5852
山西,2024,,528,5996
山西,2024,,527,6167
山西,2024,,526,6339
山西,2024,,525,6526
山西,2024,,524,6670
山西,2024,,523,6822
山西,2024,,522,6969
山西,2024,,521,7140
山西,2024,,520,7293
山西,2024,,519,7445
山西,2024,,518,7599
山西,2024,,517,7740
山西,2024,,516,7906
山西,2024,,515,8072
山西,2024,,514,8220
山西,2024,,513,8382
山西,2024,,512,8530
山西,2024,,511,8702
山西,2024,,510,8873
山西,2024,,509,9040
山西,2024,,508,9225
山西,2024,,507,9443
山西,2024,,506,9658
山西,2024,,505,9863
山西,2024,,504,10060
山西,2024,,503,10263
山西,2024,,502,10477
山西,2024,,501,10696
山西,2024,,500,10895
山西,2024,,499,11109
山西,2024,,498,11304
山西,2024,,497,11506
山西,2024,,496,11715
山西,2024,,495,11936
山西,2024,,494,12147
山西,2024,,493,12351
山西,2024,,492,12563
山西,2024,,491,12783
山西,2024,,490,13013
山西,2024,,489,13243
山西,2024,,488,13467
山西,2024,,487,13701
山西,2024,,486,13949
山西,2024,,485,14192
山西,2024,,484,14436
山西,2024,,483,14675
山西,2024,,482,14950
山西,2024,,481,15199
山西,2024,,480,15432
山西,2024,,479,15675
山西,2024,,478,15899
山西,2024,,477,16195
山西,2024,,476,16476
山西,2024,,475,16710
山西,2024,,474,16972
山西,2024,,473,17229
山西,2024,,472,17494
山西,2024,,471,17757
山西,2024,,470,18031
山西,2024,,469,18291
山西,2024,,468,18540
山西,2024,,467,18824
山西,2024,,466,19071
山西,2024,,465,19366
山西,2024,,464,19651
山西,2024,,463,19940
山西,2024,,462,20201
山西,2024,,461,20493
山西,2024,,460,20762
山西,2024,,459,21044
山西,2024,,458,21334
山西,2024,,457,21622
山西,2024,,456,21895
山西,2024,,455,22179
山西,2024,,454,22447
山西,2024,,453,22701
山西,2024,,452,22987
山西,2024,,451,23255
山西,2024,,450,23555
山西,2024,,449,23842
山西,2024,,448,24085
山西,2024,,447,24354
山西,2024,,446,24672
山西,2024,<NA>,699,12
山西,2024,<NA>,698,14
山西,2024,<NA>,697,17
山西,2024,<NA>,696,19
山西,2024,<NA>,695,28
山西,2024,<NA>,694,31
山西,2024,<NA>,693,33
山西,2024,<NA>,692,37
山西,2024,<NA>,691,40
山西,2024,<NA>,690,48
山西,2024,<NA>,689,58
山西,2024,<NA>,688,65
山西,2024,<NA>,687,74
山西,2024,<NA>,686,91
山西,2024,<NA>,685,104
山西,2024,<NA>,684,123
山西,2024,<NA>,683,136
山西,2024,<NA>,682,149
山西,2024,<NA>,681,163
山西,2024,<NA>,680,176
山西,2024,<NA>,679,187
山西,2024,<NA>,678,206
山西,2024,<NA>,677,216
山西,2024,<NA>,676,228
山西,2024,<NA>,675,256
山西,2024,<NA>,674,286
山西,2024,<NA>,673,315
山西,2024,<NA>,672,340
山西,2024,<NA>,671,365
山西,2024,<NA>,670,386
山西,2024,<NA>,669,422
山西,2024,<NA>,668,454
山西,2024,<NA>,667,476
山西,2024,<NA>,666,503
山西,2024,<NA>,665,535
山西,2024,<NA>,664,577
山西,2024,<NA>,663,618
山西,2024,<NA>,662,654
山西,2024,<NA>,661,688
山西,2024,<NA>,660,739
山西,2024,<NA>,659,783
山西,2024,<NA>,658,833
山西,2024,<NA>,657,872
山西,2024,<NA>,656,925
山西,2024,<NA>,655,975
山西,2024,<NA>,654,1033
山西,2024,<NA>,653,1084
山西,2024,<NA>,652,1132
山西,2024,<NA>,651,1191
山西,2024,<NA>,650,1254
山西,2024,<NA>,649,1315
山西,2024,<NA>,648,1375
山西,2024,<NA>,647,1440
山西,2024,<NA>,646,1494
山西,2024,<NA>,645,1575
山西,2024,<NA>,644,1635
山西,2024,<NA>,643,1722
山西,2024,<NA>,642,1800
山西,2024,<NA>,641,1884
山西,2024,<NA>,640,1965
山西,2024,<NA>,639,2037
山西,2024,<NA>,638,2105
山西,2024,<NA>,637,2209
山西,2024,<NA>,636,2297
山西,2024,<NA>,635,2390
山西,2024,<NA>,634,2487
山西,2024,<NA>,633,2595
山西,2024,<NA>,632,2697
山西,2024,<NA>,631,2778
山西,2024,<NA>,630,2897
山西,2024,<NA>,629,3004
山西,2024,<NA>,628,3125
山西,2024,<NA>,627,3234
山西,2024,<NA>,626,3375
山西,2024,<NA>,625,3498
山西,2024,<NA>,624,3601
山西,2024,<NA>,623,3730
山西,2024,<NA>,622,3881
山西,2024,<NA>,621,4019
山西,2024,<NA>,620,4159
山西,2024,<NA>,619,4287
山西,2024,<NA>,618,4434
山西,2024,<NA>,617,4574
山西,2024,<NA>,616,4755
山西,2024,<NA>,615,4937
山西,2024,<NA>,614,5116
山西,2024,<NA>,613,5308
山西,2024,<NA>,612,5479
山西,2024,<NA>,611,5656
山西,2024,<NA>,610,5834
山西,2024,<NA>,609,6015
山西,2024,<NA>,608,6205
山西,2024,<NA>,607,6396
山西,2024,<NA>,606,6586
山西,2024,<NA>,605,6778
山西,2024,<NA>,604,6968
山西,2024,<NA>,603,7171
山西,2024,<NA>,602,7342
山西,2024,<NA>,601,7542
山西,2024,<NA>,600,7761
山西,2024,<NA>,599,7989
山西,2024,<NA>,598,8193
山西,2024,<NA>,597,8407
山西,2024,<NA>,596,8626
山西,2024,<NA>,595,8850
山西,2024,<NA>,594,9058
山西,2024,<NA>,593,9308
山西,2024,<NA>,592,9520
山西,2024,<NA>,591,9787
山西,2024,<NA>,590,10058
山西,2024,<NA>,589,10334
山西,2024,<NA>,588,10571
山西,2024,<NA>,587,10856
山西,2024,<NA>,586,11144
山西,2024,<NA>,585,11409
山西,2024,<NA>,584,11679
山西,2024,<NA>,583,11948
山西,2024,<NA>,582,12241
山西,2024,<NA>,581,12561
山西,2024,<NA>,580,12874
山西,2024,<NA>,579,13149
山西,2024,<NA>,578,13432
山西,2024,<NA>,577,13719
山西,2024,<NA>,576,14048
山西,2024,<NA>,575,14380
山西,2024,<NA>,574,14701
山西,2024,<NA>,573,15004
山西,2024,<NA>,572,15344
山西,2024,<NA>,571,15690
山西,2024,<NA>,570,16053
山西,2024,<NA>,569,16365
山西,2024,<NA>,568,16711
山西,2024,<NA>,567,17058
山西,2024,<NA>,566,17400
山西,2024,<NA>,565,17747
山西,2024,<NA>,564,18068
山西,2024,<NA>,563,18395
山西,2024,<NA>,562,18722
山西,2024,<NA>,561,19096
山西,2024,<NA>,560,19452
山西,2024,<NA>,559,19846
山西,2024,<NA>,558,20211
山西,2024,<NA>,557,20584
山西,2024,<NA>,556,20960
山西,2024,<NA>,555,21366
山西,2024,<NA>,554,21757
山西,2024,<NA>,553,22146
山西,2024,<NA>,552,22564
山西,2024,<NA>,551,22965
山西,2024,<NA>,550,23366
山西,2024,<NA>,549,23764
山西,2024,<NA>,548,24198
山西,2024,<NA>,547,24595
山西,2024,<NA>,546,25009
山西,2024,<NA>,545,25430
山西,2024,<NA>,544,25827
山西,2024,<NA>,543,26259
山西,2024,<NA>,542,26677
山西,2024,<NA>,541,27087
山西,2024,<NA>,540,27528
山西,2024,<NA>,539,27961
山西,2024,<NA>,538,28447
山西,2024,<NA>,537,28892
山西,2024,<NA>,536,29305
山西,2024,<NA>,535,29777
山西,2024,<NA>,534,30252
山西,2024,<NA>,533,30724
山西,2024,<NA>,532,31182
山西,2024,<NA>,531,31639
山西,2024,<NA>,530,32116
山西,2024,<NA>,529,32599
山西,2024,<NA>,528,33079
山西,2024,<NA>,527,33558
山西,2024,<NA>,526,34012
山西,2024,<NA>,525,34494
山西,2024,<NA>,524,34944
山西,2024,<NA>,523,35415
山西,2024,<NA>,522,35861
山西,2024,<NA>,521,36352
山西,2024,<NA>,520,36886
山西,2024,<NA>,519,37401
山西,2024,<NA>,518,37899
山西,2024,<NA>,517,38403
山西,2024,<NA>,516,38871
山西,2024,<NA>,515,39381
山西,2024,<NA>,514,39934
山西,2024,<NA>,513,40467
山西,2024,<NA>,512,40977
山西,2024,<NA>,511,41507
山西,2024,<NA>,510,42029
山西,2024,<NA>,509,42567
山西,2024,<NA>,508,43131
山西,2024,<NA>,507,43630
山西,2024,<NA>,506,44176
山西,2024,<NA>,505,44723
山西,2024,<NA>,504,45282
山西,2024,<NA>,503,45816
山西,2024,<NA>,502,46377
山西,2024,<NA>,501,46930
山西,2024,<NA>,500,47481
山西,2024,<NA>,499,48052
山西,2024,<NA>,498,48575
山西,2024,<NA>,497,49144
山西,2024,<NA>,496,49671
山西,2024,<NA>,495,50257
山西,2024,<NA>,494,50848
山西,2024,<NA>,493,51400
山西,2024,<NA>,492,51943
山西,2024,<NA>,491,52572
山西,2024,<NA>,490,53194
山西,2024,<NA>,489,53752
山西,2024,<NA>,488,54352
山西,2024,<NA>,487,54943
山西,2024,<NA>,486,55570
山西,2024,<NA>,485,56129
山西,2024,<NA>,484,56815
山西,2024,<NA>,483,57425
山西,2024,<NA>,482,57999
山西,2024,<NA>,481,58566
山西,2024,<NA>,480,59178
山西,2024,<NA>,479,59820
山西,2024,<NA>,478,60450
山西,2024,<NA>,477,61057
山西,2024,<NA>,476,61676
山西,2024,<NA>,475,62322
山西,2024,<NA>,474,62907
山西,2024,<NA>,473,63526
山西,2024,<NA>,472,64179
山西,2024,<NA>,471,64804
山西,2024,<NA>,470,65414
山西,2024,<NA>,469,66052
山西,2024,<NA>,468,66752
山西,2024,<NA>,467,67425
山西,2024,<NA>,466,68094
山西,2024,<NA>,465,68745
山西,2024,<NA>,464,69377
山西,2024,<NA>,463,70076
山西,2024,<NA>,462,70763
山西,2024,<NA>,461,71413
山西,2024,<NA>,460,72104
山西,2024,<NA>,459,72814
山西,2024,<NA>,458,73498
山西,2024,<NA>,457,74197
山西,2024,<NA>,456,74883
山西,2024,<NA>,455,75541
山西,2024,<NA>,454,76239
山西,2024,<NA>,453,76913
山西,2024,<NA>,452,77609
山西,2024,<NA>,451,78332
山西,2024,<NA>,450,79025
山西,2024,<NA>,449,79745
山西,2024,<NA>,448,80422
山西,2024,<NA>,447,81117
山西,2024,<NA>,446,81759
山西,2024,<NA>,445,82417
山西,2024,<NA>,444,83134
山西,2024,<NA>,443,83827
山西,2024,<NA>,442,84509
山西,2024,<NA>,441,85194
山西,2024,<NA>,440,85875
山西,2024,<NA>,439,86540
山西,2024,<NA>,438,87224
山西,2024,<NA>,437,87908
山西,2024,<NA>,436,88592
山西,2024,<NA>,435,89279
山西,2024,<NA>,434,89969
山西,2024,<NA>,433,90661
山西,2024,<NA>,432,91296
山西,2024,<NA>,431,91980
山西,2024,<NA>,430,92671
山西,2024,<NA>,429,93335
山西,2024,<NA>,428,94048
山西,2024,<NA>,427,94701
山西,2024,<NA>,426,95402
山西,2024,<NA>,425,96051
山西,2024,<NA>,424,96716
山西,2024,<NA>,423,97398
山西,2024,<NA>,422,98097
山西,2024,<NA>,421,98737
山西,2024,<NA>,420,99419
山西,2024,<NA>,419,100094
山西,2024,<NA>,418,100748
山西,2023,,633,10
山西,2023,,632,16
山西,2023,,631,17
山西,2023,,630,18
山西,2023,,629,19
山西,2023,,628,23
山西,2023,,627,24
山西,2023,,626,24
山西,2023,,625,24
山西,2023,,624,26
山西,2023,,623,32
山西,2023,,622,36
山西,2023,,621,39
